,state,model,benchmark,min,mean,max
818,NJ,TriangleEdgeDeletionModel,RadiusBenchmark,21.0,21.0,21.0
819,NJ,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.13190989344909573,-0.13190989344909573,-0.13190989344909573
820,NJ,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.96318407960199,5.96318407960199,5.96318407960199
821,NJ,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3790928017159801,0.3790928017159801,0.3790928017159801
822,NJ,TriangleEdgeDeletionModel,DiameterBenchmark,30.0,30.0,30.0
823,NJ,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
824,NJ,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
825,NJ,TriangleEdgeDeletionModel,RadiusBenchmark,21.0,21.0,21.0
826,NJ,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11808430603837139,-0.11808430603837139,-0.11808430603837139
827,NJ,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.575124378109453,5.575124378109453,5.575124378109453
828,NJ,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35361669856632116,0.35361669856632116,0.35361669856632116
829,NJ,TriangleEdgeDeletionModel,DiameterBenchmark,31.0,31.0,31.0
830,NJ,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,10.0,10.0,10.0
831,NJ,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,2.0,2.0,2.0
832,NJ,TriangleEdgeDeletionModel,RadiusBenchmark,22.0,22.0,22.0
833,NJ,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11636761150991243,-0.11636761150991243,-0.11636761150991243
834,NJ,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.575124378109453,5.575124378109453,5.575124378109453
835,NJ,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35437925936609815,0.35437925936609815,0.35437925936609815
836,NJ,TriangleEdgeDeletionModel,DiameterBenchmark,31.0,31.0,31.0
837,NJ,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
838,NJ,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,1.0,1.0,1.0
839,NJ,TriangleEdgeDeletionModel,RadiusBenchmark,22.0,22.0,22.0
840,NM,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1496088598218647,-0.1496088598218647,-0.1496088598218647
841,NM,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.915831663326653,5.915831663326653,5.915831663326653
842,NM,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3841653666146646,0.3841653666146646,0.3841653666146646
843,NM,TriangleEdgeDeletionModel,DiameterBenchmark,17.0,17.0,17.0
844,NM,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
845,NM,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
846,NM,TriangleEdgeDeletionModel,RadiusBenchmark,13.0,13.0,13.0
847,NM,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1496088598218647,-0.1496088598218647,-0.1496088598218647
848,NM,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.915831663326653,5.915831663326653,5.915831663326653
849,NM,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3841653666146646,0.3841653666146646,0.3841653666146646
850,NM,TriangleEdgeDeletionModel,DiameterBenchmark,17.0,17.0,17.0
851,NM,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
852,NM,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
853,NM,TriangleEdgeDeletionModel,RadiusBenchmark,13.0,13.0,13.0
854,NM,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11012524728385792,-0.11012524728385792,-0.11012524728385792
855,NM,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.531062124248497,5.531062124248497,5.531062124248497
856,NM,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3606606159797649,0.3606606159797649,0.3606606159797649
857,NM,TriangleEdgeDeletionModel,DiameterBenchmark,17.0,17.0,17.0
858,NM,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
859,NM,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
860,NM,TriangleEdgeDeletionModel,RadiusBenchmark,13.0,13.0,13.0
861,NM,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.12444548451426773,-0.12444548451426773,-0.12444548451426773
862,NM,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.531062124248497,5.531062124248497,5.531062124248497
863,NM,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35969615728328863,0.35969615728328863,0.35969615728328863
864,NM,TriangleEdgeDeletionModel,DiameterBenchmark,17.0,17.0,17.0
865,NM,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,10.0,10.0,10.0
866,NM,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
867,NM,TriangleEdgeDeletionModel,RadiusBenchmark,13.0,13.0,13.0
868,NY,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.13376162922452645,-0.13376162922452645,-0.13376162922452645
869,NY,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.984956291929254,5.984956291929254,5.984956291929254
870,NY,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.380003338769535,0.380003338769535,0.380003338769535
871,NY,TriangleEdgeDeletionModel,DiameterBenchmark,42.0,42.0,42.0
872,NY,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
873,NY,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
874,NY,TriangleEdgeDeletionModel,RadiusBenchmark,34.0,34.0,34.0
875,NY,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.13376162922452645,-0.13376162922452645,-0.13376162922452645
876,NY,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.984956291929254,5.984956291929254,5.984956291929254
877,NY,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.380003338769535,0.380003338769535,0.380003338769535
878,NY,TriangleEdgeDeletionModel,DiameterBenchmark,42.0,42.0,42.0
879,NY,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
880,NY,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
881,NY,TriangleEdgeDeletionModel,RadiusBenchmark,34.0,34.0,34.0
882,NY,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10723924971328674,-0.10723924971328674,-0.10723924971328674
883,NY,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.595852815612929,5.595852815612929,5.595852815612929
884,NY,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3551906950787893,0.3551906950787893,0.3551906950787893
885,NY,TriangleEdgeDeletionModel,DiameterBenchmark,43.0,43.0,43.0
886,NY,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
887,NY,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
888,NY,TriangleEdgeDeletionModel,RadiusBenchmark,34.0,34.0,34.0
889,NY,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10971751280186624,-0.10971751280186624,-0.10971751280186624
890,NY,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.595852815612929,5.595852815612929,5.595852815612929
891,NY,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35553107095636843,0.35553107095636843,0.35553107095636843
892,NY,TriangleEdgeDeletionModel,DiameterBenchmark,43.0,43.0,43.0
893,NY,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
894,NY,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,2.0,2.0,2.0
895,NY,TriangleEdgeDeletionModel,RadiusBenchmark,34.0,34.0,34.0
896,NC,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.12647233572960906,-0.12647233572960906,-0.12647233572960906
897,NC,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.966287015945331,5.966287015945331,5.966287015945331
898,NC,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3784298450618887,0.3784298450618887,0.3784298450618887
899,NC,TriangleEdgeDeletionModel,DiameterBenchmark,32.0,32.0,32.0
900,NC,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
901,NC,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
902,NC,TriangleEdgeDeletionModel,RadiusBenchmark,22.0,22.0,22.0
903,NC,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.12647233572960906,-0.12647233572960906,-0.12647233572960906
904,NC,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.966287015945331,5.966287015945331,5.966287015945331
905,NC,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3784298450618887,0.3784298450618887,0.3784298450618887
906,NC,TriangleEdgeDeletionModel,DiameterBenchmark,32.0,32.0,32.0
907,NC,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
908,NC,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
909,NC,TriangleEdgeDeletionModel,RadiusBenchmark,22.0,22.0,22.0
910,NC,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1060623615247796,-0.1060623615247796,-0.1060623615247796
911,NC,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.578132118451025,5.578132118451025,5.578132118451025
912,NC,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3533196937697994,0.3533196937697994,0.3533196937697994
913,NC,TriangleEdgeDeletionModel,DiameterBenchmark,33.0,33.0,33.0
914,NC,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
915,NC,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
916,NC,TriangleEdgeDeletionModel,RadiusBenchmark,23.0,23.0,23.0
917,NC,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10410129866946216,-0.10410129866946216,-0.10410129866946216
918,NC,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.578132118451025,5.578132118451025,5.578132118451025
919,NC,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35374934106483924,0.35374934106483924,0.35374934106483924
920,NC,TriangleEdgeDeletionModel,DiameterBenchmark,32.0,32.0,32.0
921,NC,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
922,NC,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,1.0,1.0,1.0
923,NC,TriangleEdgeDeletionModel,RadiusBenchmark,23.0,23.0,23.0
924,ND,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1525957939219946,-0.1525957939219946,-0.1525957939219946
925,ND,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.804878048780488,5.804878048780488,5.804878048780488
926,ND,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3888522427440633,0.3888522427440633,0.3888522427440633
927,ND,TriangleEdgeDeletionModel,DiameterBenchmark,12.0,12.0,12.0
928,ND,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
929,ND,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
930,ND,TriangleEdgeDeletionModel,RadiusBenchmark,8.0,8.0,8.0
931,ND,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1525957939219946,-0.1525957939219946,-0.1525957939219946
932,ND,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.804878048780488,5.804878048780488,5.804878048780488
933,ND,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3888522427440633,0.3888522427440633,0.3888522427440633
934,ND,TriangleEdgeDeletionModel,DiameterBenchmark,12.0,12.0,12.0
935,ND,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
936,ND,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
937,ND,TriangleEdgeDeletionModel,RadiusBenchmark,8.0,8.0,8.0
938,ND,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11182755327745182,-0.11182755327745182,-0.11182755327745182
939,ND,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.424390243902439,5.424390243902439,5.424390243902439
940,ND,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35905156191193077,0.35905156191193077,0.35905156191193077
941,ND,TriangleEdgeDeletionModel,DiameterBenchmark,12.0,12.0,12.0
942,ND,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,10.0,10.0,10.0
943,ND,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
944,ND,TriangleEdgeDeletionModel,RadiusBenchmark,8.0,8.0,8.0
945,ND,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1198774017046953,-0.1198774017046953,-0.1198774017046953
946,ND,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.424390243902439,5.424390243902439,5.424390243902439
947,ND,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.36552244436061865,0.36552244436061865,0.36552244436061865
948,ND,TriangleEdgeDeletionModel,DiameterBenchmark,12.0,12.0,12.0
949,ND,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
950,ND,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
951,ND,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
952,OH,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1135163137967029,-0.1135163137967029,-0.1135163137967029
953,OH,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.975609756097561,5.975609756097561,5.975609756097561
954,OH,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3795099363303106,0.3795099363303106,0.3795099363303106
955,OH,TriangleEdgeDeletionModel,DiameterBenchmark,33.0,33.0,33.0
956,OH,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,14.0,14.0,14.0
957,OH,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
958,OH,TriangleEdgeDeletionModel,RadiusBenchmark,26.0,26.0,26.0
959,OH,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1135163137967029,-0.1135163137967029,-0.1135163137967029
960,OH,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.975609756097561,5.975609756097561,5.975609756097561
961,OH,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3795099363303106,0.3795099363303106,0.3795099363303106
962,OH,TriangleEdgeDeletionModel,DiameterBenchmark,33.0,33.0,33.0
963,OH,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,14.0,14.0,14.0
964,OH,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
965,OH,TriangleEdgeDeletionModel,RadiusBenchmark,26.0,26.0,26.0
966,OH,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.09212761642657874,-0.09212761642657874,-0.09212761642657874
967,OH,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.586720867208672,5.586720867208672,5.586720867208672
968,OH,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35534266764922623,0.35534266764922623,0.35534266764922623
969,OH,TriangleEdgeDeletionModel,DiameterBenchmark,34.0,34.0,34.0
970,OH,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,14.0,14.0,14.0
971,OH,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,3.0,3.0,3.0
972,OH,TriangleEdgeDeletionModel,RadiusBenchmark,26.0,26.0,26.0
973,OH,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.0925684648159747,-0.0925684648159747,-0.0925684648159747
974,OH,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.586720867208672,5.586720867208672,5.586720867208672
975,OH,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3538657396073055,0.3538657396073055,0.3538657396073055
976,OH,TriangleEdgeDeletionModel,DiameterBenchmark,34.0,34.0,34.0
977,OH,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,14.0,14.0,14.0
978,OH,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,1.0,1.0,1.0
979,OH,TriangleEdgeDeletionModel,RadiusBenchmark,26.0,26.0,26.0
980,OK,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.12515713381430604,-0.12515713381430604,-0.12515713381430604
981,OK,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.952198852772467,5.952198852772467,5.952198852772467
982,OK,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3807375800060957,0.3807375800060957,0.3807375800060957
983,OK,TriangleEdgeDeletionModel,DiameterBenchmark,22.0,22.0,22.0
984,OK,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
985,OK,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
986,OK,TriangleEdgeDeletionModel,RadiusBenchmark,17.0,17.0,17.0
987,OK,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.12515713381430604,-0.12515713381430604,-0.12515713381430604
988,OK,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.952198852772467,5.952198852772467,5.952198852772467
989,OK,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3807375800060957,0.3807375800060957,0.3807375800060957
990,OK,TriangleEdgeDeletionModel,DiameterBenchmark,22.0,22.0,22.0
991,OK,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
992,OK,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
993,OK,TriangleEdgeDeletionModel,RadiusBenchmark,17.0,17.0,17.0
994,OK,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11664908909781521,-0.11664908909781521,-0.11664908909781521
995,OK,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.564053537284895,5.564053537284895,5.564053537284895
996,OK,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3554858934169279,0.3554858934169279,0.3554858934169279
997,OK,TriangleEdgeDeletionModel,DiameterBenchmark,23.0,23.0,23.0
998,OK,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
999,OK,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1000,OK,TriangleEdgeDeletionModel,RadiusBenchmark,17.0,17.0,17.0
1001,OK,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10125286745026195,-0.10125286745026195,-0.10125286745026195
1002,OK,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.564053537284895,5.564053537284895,5.564053537284895
1003,OK,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3556377337426737,0.3556377337426737,0.3556377337426737
1004,OK,TriangleEdgeDeletionModel,DiameterBenchmark,22.0,22.0,22.0
1005,OK,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
1006,OK,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1007,OK,TriangleEdgeDeletionModel,RadiusBenchmark,17.0,17.0,17.0
1008,OR,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1352240145144658,-0.1352240145144658,-0.1352240145144658
1009,OR,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.937649880095924,5.937649880095924,5.937649880095924
1010,OR,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3806193806193806,0.3806193806193806,0.3806193806193806
1011,OR,TriangleEdgeDeletionModel,DiameterBenchmark,20.0,20.0,20.0
1012,OR,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
1013,OR,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1014,OR,TriangleEdgeDeletionModel,RadiusBenchmark,16.0,16.0,16.0
1015,OR,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1352240145144658,-0.1352240145144658,-0.1352240145144658
1016,OR,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.937649880095924,5.937649880095924,5.937649880095924
1017,OR,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3806193806193806,0.3806193806193806,0.3806193806193806
1018,OR,TriangleEdgeDeletionModel,DiameterBenchmark,20.0,20.0,20.0
1019,OR,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
1020,OR,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1021,OR,TriangleEdgeDeletionModel,RadiusBenchmark,16.0,16.0,16.0
1022,OR,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1273636598581038,-0.1273636598581038,-0.1273636598581038
1023,OR,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.551558752997602,5.551558752997602,5.551558752997602
1024,OR,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3578345070422535,0.3578345070422535,0.3578345070422535
1025,OR,TriangleEdgeDeletionModel,DiameterBenchmark,21.0,21.0,21.0
1026,OR,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
1027,OR,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,1.0,1.0,1.0
1028,OR,TriangleEdgeDeletionModel,RadiusBenchmark,16.0,16.0,16.0
1029,OR,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10084053085523066,-0.10084053085523066,-0.10084053085523066
1030,OR,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.551558752997602,5.551558752997602,5.551558752997602
1031,OR,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3561776061776062,0.3561776061776062,0.3561776061776062
1032,OR,TriangleEdgeDeletionModel,DiameterBenchmark,21.0,21.0,21.0
1033,OR,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
1034,OR,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1035,OR,TriangleEdgeDeletionModel,RadiusBenchmark,16.0,16.0,16.0
1036,PA,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11173309766899166,-0.11173309766899166,-0.11173309766899166
1037,PA,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.981354878806712,5.981354878806712,5.981354878806712
1038,PA,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3793252255786583,0.3793252255786583,0.3793252255786583
1039,PA,TriangleEdgeDeletionModel,DiameterBenchmark,33.0,33.0,33.0
1040,PA,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,14.0,14.0,14.0
1041,PA,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1042,PA,TriangleEdgeDeletionModel,RadiusBenchmark,27.0,27.0,27.0
1043,PA,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11173309766899166,-0.11173309766899166,-0.11173309766899166
1044,PA,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.981354878806712,5.981354878806712,5.981354878806712
1045,PA,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3793252255786583,0.3793252255786583,0.3793252255786583
1046,PA,TriangleEdgeDeletionModel,DiameterBenchmark,33.0,33.0,33.0
1047,PA,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,14.0,14.0,14.0
1048,PA,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1049,PA,TriangleEdgeDeletionModel,RadiusBenchmark,27.0,27.0,27.0
1050,PA,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.08388064459076529,-0.08388064459076529,-0.08388064459076529
1051,PA,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.592293349906774,5.592293349906774,5.592293349906774
1052,PA,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35435934273143577,0.35435934273143577,0.35435934273143577
1053,PA,TriangleEdgeDeletionModel,DiameterBenchmark,34.0,34.0,34.0
1054,PA,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,14.0,14.0,14.0
1055,PA,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1056,PA,TriangleEdgeDeletionModel,RadiusBenchmark,27.0,27.0,27.0
1057,PA,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.08598102081890527,-0.08598102081890527,-0.08598102081890527
1058,PA,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.592293349906774,5.592293349906774,5.592293349906774
1059,PA,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35448046400791333,0.35448046400791333,0.35448046400791333
1060,PA,TriangleEdgeDeletionModel,DiameterBenchmark,34.0,34.0,34.0
1061,PA,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
1062,PA,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,4.0,4.0,4.0
1063,PA,TriangleEdgeDeletionModel,RadiusBenchmark,27.0,27.0,27.0
1064,RI,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.09822890656756605,-0.09822890656756605,-0.09822890656756605
1065,RI,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.827868852459017,5.827868852459017,5.827868852459017
1066,RI,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3892116182572614,0.3892116182572614,0.3892116182572614
1067,RI,TriangleEdgeDeletionModel,DiameterBenchmark,13.0,13.0,13.0
1068,RI,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,10.0,10.0,10.0
1069,RI,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1070,RI,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
1071,RI,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.09822890656756605,-0.09822890656756605,-0.09822890656756605
1072,RI,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.827868852459017,5.827868852459017,5.827868852459017
1073,RI,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3892116182572614,0.3892116182572614,0.3892116182572614
1074,RI,TriangleEdgeDeletionModel,DiameterBenchmark,13.0,13.0,13.0
1075,RI,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,10.0,10.0,10.0
1076,RI,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1077,RI,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
1078,RI,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.08544884312681172,-0.08544884312681172,-0.08544884312681172
1079,RI,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.442622950819672,5.442622950819672,5.442622950819672
1080,RI,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.36543367346938777,0.36543367346938777,0.36543367346938777
1081,RI,TriangleEdgeDeletionModel,DiameterBenchmark,13.0,13.0,13.0
1082,RI,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
1083,RI,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
1084,RI,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
1085,RI,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.08011487719508203,-0.08011487719508203,-0.08011487719508203
1086,RI,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.442622950819672,5.442622950819672,5.442622950819672
1087,RI,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.36363636363636365,0.36363636363636365,0.36363636363636365
1088,RI,TriangleEdgeDeletionModel,DiameterBenchmark,13.0,13.0,13.0
